data,subject,clip,label,onset_frame,apex_frame,offset_frame,onset_frame_path,apex_frame_path,offset_frame_path,data_sub
casme2,sub17,EP06_04,0,71,91,161,casme2/sub17/EP06_04/img71.jpg,casme2/sub17/EP06_04/img91.jpg,casme2/sub17/EP06_04/img161.jpg,casme2_sub17
casme2,sub17,EP06_07,1,216,225,246,casme2/sub17/EP06_07/img216.jpg,casme2/sub17/EP06_07/img225.jpg,casme2/sub17/EP06_07/img246.jpg,casme2_sub17
casme2,sub17,EP06_08,0,156,194,231,casme2/sub17/EP06_08/img156.jpg,casme2/sub17/EP06_08/img194.jpg,casme2/sub17/EP06_08/img231.jpg,casme2_sub17
casme2,sub17,EP07_01,0,21,71,115,casme2/sub17/EP07_01/img21.jpg,casme2/sub17/EP07_01/img71.jpg,casme2/sub17/EP07_01/img115.jpg,casme2_sub17
casme2,sub17,EP08_02,0,21,66,88,casme2/sub17/EP08_02/img21.jpg,casme2/sub17/EP08_02/img66.jpg,casme2/sub17/EP08_02/img88.jpg,casme2_sub17
casme2,sub17,EP10_06,0,104,121,161,casme2/sub17/EP10_06/img104.jpg,casme2/sub17/EP10_06/img121.jpg,casme2/sub17/EP10_06/img161.jpg,casme2_sub17
casme2,sub17,EP11_01,0,9,31,53,casme2/sub17/EP11_01/img9.jpg,casme2/sub17/EP11_01/img31.jpg,casme2/sub17/EP11_01/img53.jpg,casme2_sub17
casme2,sub17,EP11_02,0,36,81,121,casme2/sub17/EP11_02/img36.jpg,casme2/sub17/EP11_02/img81.jpg,casme2/sub17/EP11_02/img121.jpg,casme2_sub17
casme2,sub17,EP12_03,0,131,156,184,casme2/sub17/EP12_03/img131.jpg,casme2/sub17/EP12_03/img156.jpg,casme2/sub17/EP12_03/img184.jpg,casme2_sub17
casme2,sub17,EP13_03,0,51,79,136,casme2/sub17/EP13_03/img51.jpg,casme2/sub17/EP13_03/img79.jpg,casme2/sub17/EP13_03/img136.jpg,casme2_sub17
casme2,sub17,EP13_04,0,86,104,121,casme2/sub17/EP13_04/img86.jpg,casme2/sub17/EP13_04/img104.jpg,casme2/sub17/EP13_04/img121.jpg,casme2_sub17
casme2,sub17,EP13_06,0,86,109,131,casme2/sub17/EP13_06/img86.jpg,casme2/sub17/EP13_06/img109.jpg,casme2/sub17/EP13_06/img131.jpg,casme2_sub17
casme2,sub17,EP13_09,1,6,46,101,casme2/sub17/EP13_09/img6.jpg,casme2/sub17/EP13_09/img46.jpg,casme2/sub17/EP13_09/img101.jpg,casme2_sub17
casme2,sub17,EP15_04,0,109,131,185,casme2/sub17/EP15_04/img109.jpg,casme2/sub17/EP15_04/img131.jpg,casme2/sub17/EP15_04/img185.jpg,casme2_sub17
casme2,sub17,EP16_01f,0,8,29,71,casme2/sub17/EP16_01f/img8.jpg,casme2/sub17/EP16_01f/img29.jpg,casme2/sub17/EP16_01f/img71.jpg,casme2_sub17
casme2,sub17,EP18_07,0,36,69,103,casme2/sub17/EP18_07/img36.jpg,casme2/sub17/EP18_07/img69.jpg,casme2/sub17/EP18_07/img103.jpg,casme2_sub17
casme2,sub19,EP01_01f,1,121,189,220,casme2/sub19/EP01_01f/img121.jpg,casme2/sub19/EP01_01f/img189.jpg,casme2/sub19/EP01_01f/img220.jpg,casme2_sub19
casme2,sub19,EP01_02f,1,36,61,127,casme2/sub19/EP01_02f/img36.jpg,casme2/sub19/EP01_02f/img61.jpg,casme2/sub19/EP01_02f/img127.jpg,casme2_sub19
casme2,sub19,EP02_01,2,91,119,151,casme2/sub19/EP02_01/img91.jpg,casme2/sub19/EP02_01/img119.jpg,casme2/sub19/EP02_01/img151.jpg,casme2_sub19
casme2,sub19,EP06_01f,2,146,174,201,casme2/sub19/EP06_01f/img146.jpg,casme2/sub19/EP06_01f/img174.jpg,casme2/sub19/EP06_01f/img201.jpg,casme2_sub19
casme2,sub19,EP08_02,1,76,119,155,casme2/sub19/EP08_02/img76.jpg,casme2/sub19/EP08_02/img119.jpg,casme2/sub19/EP08_02/img155.jpg,casme2_sub19
casme2,sub19,EP11_04f,2,76,96,131,casme2/sub19/EP11_04f/img76.jpg,casme2/sub19/EP11_04f/img96.jpg,casme2/sub19/EP11_04f/img131.jpg,casme2_sub19
casme2,sub19,EP13_01,0,71,104,156,casme2/sub19/EP13_01/img71.jpg,casme2/sub19/EP13_01/img104.jpg,casme2/sub19/EP13_01/img156.jpg,casme2_sub19
casme2,sub19,EP16_01,0,86,109,136,casme2/sub19/EP16_01/img86.jpg,casme2/sub19/EP16_01/img109.jpg,casme2/sub19/EP16_01/img136.jpg,casme2_sub19
casme2,sub19,EP16_02,0,61,79,101,casme2/sub19/EP16_02/img61.jpg,casme2/sub19/EP16_02/img79.jpg,casme2/sub19/EP16_02/img101.jpg,casme2_sub19
casme2,sub19,EP19_02,2,106,129,151,casme2/sub19/EP19_02/img106.jpg,casme2/sub19/EP19_02/img129.jpg,casme2/sub19/EP19_02/img151.jpg,casme2_sub19
casme2,sub19,EP19_03,2,61,91,116,casme2/sub19/EP19_03/img61.jpg,casme2/sub19/EP19_03/img91.jpg,casme2/sub19/EP19_03/img116.jpg,casme2_sub19
casme2,sub20,EP01_03,0,76,101,126,casme2/sub20/EP01_03/img76.jpg,casme2/sub20/EP01_03/img101.jpg,casme2/sub20/EP01_03/img126.jpg,casme2_sub20
casme2,sub20,EP06_03,0,31,49,61,casme2/sub20/EP06_03/img31.jpg,casme2/sub20/EP06_03/img49.jpg,casme2/sub20/EP06_03/img61.jpg,casme2_sub20
casme2,sub21,EP05_02,0,111,141,206,casme2/sub21/EP05_02/img111.jpg,casme2/sub21/EP05_02/img141.jpg,casme2/sub21/EP05_02/img206.jpg,casme2_sub21
casme2,sub22,EP01_12,0,50,119,146,casme2/sub22/EP01_12/img50.jpg,casme2/sub22/EP01_12/img119.jpg,casme2/sub22/EP01_12/img146.jpg,casme2_sub22
casme2,sub22,EP13_08,0,151,216,256,casme2/sub22/EP13_08/img151.jpg,casme2/sub22/EP13_08/img216.jpg,casme2/sub22/EP13_08/img256.jpg,casme2_sub22
casme2,sub23,EP02_01,1,36,86,130,casme2/sub23/EP02_01/img36.jpg,casme2/sub23/EP02_01/img86.jpg,casme2/sub23/EP02_01/img130.jpg,casme2_sub23
casme2,sub23,EP03_14f,0,51,91,111,casme2/sub23/EP03_14f/img51.jpg,casme2/sub23/EP03_14f/img91.jpg,casme2/sub23/EP03_14f/img111.jpg,casme2_sub23
casme2,sub23,EP04_03f,0,16,91,115,casme2/sub23/EP04_03f/img16.jpg,casme2/sub23/EP04_03f/img91.jpg,casme2/sub23/EP04_03f/img115.jpg,casme2_sub23
casme2,sub23,EP05_24f,0,106,141,171,casme2/sub23/EP05_24f/img106.jpg,casme2/sub23/EP05_24f/img141.jpg,casme2/sub23/EP05_24f/img171.jpg,casme2_sub23
casme2,sub23,EP05_25f,0,51,86,131,casme2/sub23/EP05_25f/img51.jpg,casme2/sub23/EP05_25f/img86.jpg,casme2/sub23/EP05_25f/img131.jpg,casme2_sub23
casme2,sub23,EP12_02f,0,46,84,130,casme2/sub23/EP12_02f/img46.jpg,casme2/sub23/EP12_02f/img84.jpg,casme2/sub23/EP12_02f/img130.jpg,casme2_sub23
casme2,sub23,EP12_03,0,86,129,161,casme2/sub23/EP12_03/img86.jpg,casme2/sub23/EP12_03/img129.jpg,casme2/sub23/EP12_03/img161.jpg,casme2_sub23
casme2,sub23,EP13_04,0,21,41,86,casme2/sub23/EP13_04/img21.jpg,casme2/sub23/EP13_04/img41.jpg,casme2/sub23/EP13_04/img86.jpg,casme2_sub23
casme2,sub24,EP01_08,0,33,69,131,casme2/sub24/EP01_08/img33.jpg,casme2/sub24/EP01_08/img69.jpg,casme2/sub24/EP01_08/img131.jpg,casme2_sub24
casme2,sub24,EP02_02f,0,71,94,106,casme2/sub24/EP02_02f/img71.jpg,casme2/sub24/EP02_02f/img94.jpg,casme2/sub24/EP02_02f/img106.jpg,casme2_sub24
casme2,sub24,EP18_03,2,53,76,88,casme2/sub24/EP18_03/img53.jpg,casme2/sub24/EP18_03/img76.jpg,casme2/sub24/EP18_03/img88.jpg,casme2_sub24
casme2,sub25,EP09_02,0,76,101,111,casme2/sub25/EP09_02/img76.jpg,casme2/sub25/EP09_02/img101.jpg,casme2/sub25/EP09_02/img111.jpg,casme2_sub25
casme2,sub25,EP10_01,0,101,129,176,casme2/sub25/EP10_01/img101.jpg,casme2/sub25/EP10_01/img129.jpg,casme2/sub25/EP10_01/img176.jpg,casme2_sub25
casme2,sub25,EP10_10,2,61,91,158,casme2/sub25/EP10_10/img61.jpg,casme2/sub25/EP10_10/img91.jpg,casme2/sub25/EP10_10/img158.jpg,casme2_sub25
casme2,sub25,EP12_01,2,131,151,186,casme2/sub25/EP12_01/img131.jpg,casme2/sub25/EP12_01/img151.jpg,casme2/sub25/EP12_01/img186.jpg,casme2_sub25
casme2,sub25,EP18_04f,0,76,116,116,casme2/sub25/EP18_04f/img76.jpg,casme2/sub25/EP18_04f/img116.jpg,casme2/sub25/EP18_04f/img116.jpg,casme2_sub25
casme2,sub26,EP03_10,1,116,149,201,casme2/sub26/EP03_10/img116.jpg,casme2/sub26/EP03_10/img149.jpg,casme2/sub26/EP03_10/img201.jpg,casme2_sub26
casme2,sub26,EP09_04,0,31,56,91,casme2/sub26/EP09_04/img31.jpg,casme2/sub26/EP09_04/img56.jpg,casme2/sub26/EP09_04/img91.jpg,casme2_sub26
casme2,sub26,EP09_09,0,46,76,101,casme2/sub26/EP09_09/img46.jpg,casme2/sub26/EP09_09/img76.jpg,casme2/sub26/EP09_09/img101.jpg,casme2_sub26
casme2,sub26,EP13_02,1,32,54,116,casme2/sub26/EP13_02/img32.jpg,casme2/sub26/EP13_02/img54.jpg,casme2/sub26/EP13_02/img116.jpg,casme2_sub26
casme2,sub26,EP13_11,0,20,59,101,casme2/sub26/EP13_11/img20.jpg,casme2/sub26/EP13_11/img59.jpg,casme2/sub26/EP13_11/img101.jpg,casme2_sub26
casme2,sub26,EP16_01,0,26,54,76,casme2/sub26/EP16_01/img26.jpg,casme2/sub26/EP16_01/img54.jpg,casme2/sub26/EP16_01/img76.jpg,casme2_sub26
casme2,sub26,EP18_44,0,11,36,71,casme2/sub26/EP18_44/img11.jpg,casme2/sub26/EP18_44/img36.jpg,casme2/sub26/EP18_44/img71.jpg,casme2_sub26
casme2,sub26,EP18_47,0,6,49,86,casme2/sub26/EP18_47/img6.jpg,casme2/sub26/EP18_47/img49.jpg,casme2/sub26/EP18_47/img86.jpg,casme2_sub26
casme2,sub26,EP18_49,0,16,54,80,casme2/sub26/EP18_49/img16.jpg,casme2/sub26/EP18_49/img54.jpg,casme2/sub26/EP18_49/img80.jpg,casme2_sub26
casme2,sub26,EP18_50,0,78,99,161,casme2/sub26/EP18_50/img78.jpg,casme2/sub26/EP18_50/img99.jpg,casme2/sub26/EP18_50/img161.jpg,casme2_sub26
casme2,sub26,EP18_51,0,21,64,81,casme2/sub26/EP18_51/img21.jpg,casme2/sub26/EP18_51/img64.jpg,casme2/sub26/EP18_51/img81.jpg,casme2_sub26
